site,title,instructor,description,url,price,tags,rating,thumbnail_url,is_package,is_free,enrollment_count
인프런,카프카 완벽 가이드 - 코어편,권 철민,,https://www.inflearn.com/course/%EC%B9%B4%ED%94%84%EC%B9%B4-%EC%99%84%EB%B2%BD%EA%B0%80%EC%9D%B4%EB%93%9C-%EC%BD%94%EC%96%B4,90000,"데이터 수집,처리,데브옵스,인프라,데이터 사이언스,백엔드,kafka,데이터 엔지니어링,중급이상,인프런",5.0,https://cdn.inflearn.com/public/courses/329398/cover/5e613ac4-cfe3-4a97-ac6d-929d9cd49647/329398-eng.jpg,False,False,0.0
인프런,모두의 깃 & 깃허브,강민철,,https://www.inflearn.com/course/%EB%AA%A8%EB%91%90%EC%9D%98-%EA%B9%83-%EA%B9%83%ED%97%88%EB%B8%8C,22000,"개발 도구,github,git,입문,인프런",5.0,https://cdn.inflearn.com/public/courses/329344/cover/012ac485-48dd-43a4-b152-184605b2cff5/329344-eng.png,False,False,0.0
인프런,실전! 코틀린과 스프링 부트로 도서관리 애플리케이션 개발하기 (Java 프로젝트 리팩토링),최태현,,https://www.inflearn.com/course/java-to-kotlin-2,70000,"백엔드,프로그래밍 언어,kotlin,spring boot,java,리팩토링,spring,초급,인프런",4.921875,https://cdn.inflearn.com/public/courses/329248/cover/302bbe7f-5c3d-49f2-b23a-16f4f51e6ede/329248-eng2.png,False,False,0.0
인프런,[입문자를 위한 UE5] Part1. 언리얼 엔진 블루프린트,Rookiss,,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC5-%EA%B0%9C%EB%B0%9C%EC%9D%98%EC%A0%95%EC%84%9D-1,50000,"게임 프로그래밍,게임 개발,ue blueprint,unreal engine,입문,인프런",4.891304347826087,https://cdn.inflearn.com/public/courses/329214/cover/0d3f339b-06de-40c3-a41a-8633df325ade/329214-eng.jpg,False,False,0.0
인프런,생산성을 향상시키는 스프링부트 기반의 API 템플릿 프로젝트 구현,구파고,,https://www.inflearn.com/course/%EC%8A%A4%ED%94%84%EB%A7%81%EB%B6%80%ED%8A%B8-api-%ED%85%9C%ED%94%8C%EB%A6%BF,35000,"백엔드,웹 개발,spring boot,jpa,web api,초급,인프런",4.571428571428571,https://cdn.inflearn.com/public/courses/329136/cover/16a6e0a0-82ef-472c-a2ba-ce5cd3300800/329136-eng-v1.png,False,False,0.0
인프런,홍드로이드의 To-Do 리스트 앱 만들기,홍드로이드,,https://www.inflearn.com/course/todo-list-app,54000,"모바일 앱 개발,android,kotlin,입문,인프런",5.0,https://cdn.inflearn.com/public/courses/329053/cover/892a22ce-b725-4d61-ba33-83469760042c/hongdroid_inflearn.png,False,False,0.0
인프런,"Vue3 완벽 마스터: 기초부터 실전까지 - ""실전편""",짐코딩 GYM CODING,,https://www.inflearn.com/course/vue-%EC%99%84%EB%B2%BD-%EC%8B%A4%EC%A0%84,80000,"프론트엔드,웹 개발,vue.js,초급,인프런",4.94,https://cdn.inflearn.com/public/courses/329014/cover/433a0fd8-4a5f-4e08-b659-56966e1aed67/002.png,False,False,0.0
인프런,입문자를 위한 게임 프로그래머 개론,Rookiss,,https://www.inflearn.com/course/%EC%9E%85%EB%AC%B8%EC%9E%90-%EA%B2%8C%EC%9E%84-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%A8%B8-%EA%B0%9C%EB%A1%A0,10000,"취업,이직,게임 개발,기타,기타,게임개론,직무분석,입문,인프런",4.909090909090909,https://cdn.inflearn.com/public/courses/328918/cover/4935a53d-ef09-47af-b799-a374d365d412/328918-eng.jpg,False,False,0.0
인프런,"네트워크, 그림으로 이해하자",예술하는 개발자,,https://www.inflearn.com/course/%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-%EA%B7%B8%EB%A6%BC-%EC%9D%B4%ED%95%B4,68000,"네트워크,교양,기타,네트워크,프로토콜,입문,인프런",4.82258064516129,https://cdn.inflearn.com/public/courses/328742/cover/e1dfb69f-15e7-4ee9-8118-65b400f622f4/328742-eng-resize.png,False,False,0.0
인프런,코딩테스트 [ ALL IN ONE ],개발남노씨,,https://www.inflearn.com/course/%EC%BD%94%EB%94%A9%ED%85%8C%EC%8A%A4%ED%8A%B8-%EC%9E%85%EB%AC%B8-%ED%8C%8C%EC%9D%B4%EC%8D%AC,90000,"알고리즘,자료구조,프로그래밍 언어,python,알고리즘,코딩 테스트,초급,인프런",4.966666666666667,https://cdn.inflearn.com/public/courses/328689/cover/6ef42916-2254-4b56-b03a-5c6afa1b13d8/Thumbnail.png,False,False,0.0
인프런,이펙티브 자바 완벽 공략 1부,백기선,,https://www.inflearn.com/course/%EC%9D%B4%ED%8E%99%ED%8B%B0%EB%B8%8C-%EC%9E%90%EB%B0%94-1,80000,"프로그래밍 언어,교양,기타,java,중급이상,인프런",4.970588235294118,https://cdn.inflearn.com/public/courses/328628/cover/a2479324-d691-404d-b023-18bc5188dd21/328628-eng.png,False,False,0.0
인프런,따라하면서 배우는 고박사의 유니티 하이퍼캐주얼게임 시리즈 02,고박사,,https://www.inflearn.com/course/%EA%B3%A0%EB%B0%95%EC%82%AC-%ED%95%98%EC%9D%B4%ED%8D%BC%EC%BA%90%EC%A5%AC%EC%96%BC-2,30000,"게임 프로그래밍,게임 개발,c#,unity,초급,인프런",5.0,https://cdn.inflearn.com/public/courses/328593/cover/3f4cc9b1-437b-4459-88c4-248c2838549b/328593-eng.png,False,False,0.0
인프런,직접 활용할 수 있는 SQL - 기초부터 실무 활용까지,MJ코딩,,https://www.inflearn.com/course/%EA%B8%B0%EC%B4%88%EB%B6%80%ED%84%B0-%EC%8B%A4%EB%AC%B4%EA%B9%8C%EC%A7%80-sql,44000,"데이터 분석,데이터베이스,데이터 사이언스,sql,dbms/rdbms,입문,인프런",4.714285714285714,https://cdn.inflearn.com/public/courses/328544/cover/62df21c8-5271-4fb2-86f1-1f77c30e99c4/sql_jun_mj.jpg,False,False,0.0
인프런,MERN 스택으로 만드는 지도서비스(+ TypeScript),이동훈,,https://www.inflearn.com/course/mern-%EC%8A%A4%ED%83%9D%EC%9C%BC%EB%A1%9C-%EB%A7%8C%EB%93%9C%EB%8A%94-%EC%A7%80%EB%8F%84%EC%84%9C%EB%B9%84%EC%8A%A4-typescript,30000,"풀스택,웹 개발,mongodb,express,react,node.js,typescript,초급,인프런",5.0,https://cdn.inflearn.com/public/courses/328447/cover/f1f9aba6-ec5b-4f63-848f-0145a29a4ad3/328447-eng.png,False,False,0.0
인프런,"핵심만 쉽게, 모두의 SQL 비법 레시피",데이터셰프,,https://www.inflearn.com/course/sql-%EB%AA%A8%EB%91%90%EC%9D%98-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D-%EB%B9%84%EB%B2%95,44000,"데이터 분석,데이터 사이언스,데이터베이스,sql,초급,인프런",4.833333333333333,https://cdn.inflearn.com/public/courses/328433/cover/f172e831-0f6e-44d2-95a9-dc065e7890a0/328433-eng.png,False,False,0.0
인프런,실제 이력서 사례로 알아보는 [합격하는 이력서] 작성 가이드,워니,,https://www.inflearn.com/course/%ED%95%A9%EA%B2%A9%ED%95%98%EB%8A%94-%EC%9D%B4%EB%A0%A5%EC%84%9C-%EC%9E%91%EC%84%B1-%EA%B0%80%EC%9D%B4%EB%93%9C,45000,"취업,이직,교양,기타,이력서,면접,입문,인프런",4.958333333333333,https://cdn.inflearn.com/public/courses/328376/cover/6baa63b8-8f8f-473d-9b55-9047a521037e/328376-eng.jpg,False,False,0.0
인프런,기출로 대비하는 개발자 전공면접 [CS 완전정복],개발남노씨,,https://www.inflearn.com/course/%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EA%B3%B5%EB%A9%B4%EC%A0%91-cs-%EC%99%84%EC%A0%84%EC%A0%95%EB%B3%B5,150000,"취업,이직,교양,기타,알고리즘,자료구조,면접,기술면접,운영체제,초급,인프런",4.933333333333334,https://cdn.inflearn.com/public/courses/328355/cover/27e0ac74-bab8-4561-a18a-eeb11101027d/328355-eng-resize.png,False,False,0.0
인프런,"입문자를 위한, ES6+ 최신 자바스크립트 입문",짐코딩 GYM CODING,,https://www.inflearn.com/course/%EC%99%95%EC%B4%88%EB%B3%B4-%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EC%9E%85%EB%AC%B8,80000,"프로그래밍 언어,웹 개발,프론트엔드,javascript,es6,초급,인프런",5.0,https://cdn.inflearn.com/public/courses/328343/cover/c27fff21-8d12-4c15-aaa1-9ac3fc4a5729/%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%91%E1%85%B3%E1%84%85%E1%85%A5%E1%86%AB-%E1%84%8F%E1%85%A5%E1%84%87%E1%85%A5-%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8C%E1%85%B5-009.png,False,False,0.0
인프런,만들면서 배우는 리액트 : 기초,진유림,,https://www.inflearn.com/course/%EB%A7%8C%EB%93%A4%EB%A9%B4%EC%84%9C-%EB%B0%B0%EC%9A%B0%EB%8A%94-%EB%A6%AC%EC%95%A1%ED%8A%B8-%EA%B8%B0%EC%B4%88,40000,"프론트엔드,웹 개발,react,javascript,초급,인프런",4.908450704225352,https://cdn.inflearn.com/public/courses/328234/cover/a8a34f79-e1c3-48cc-ad7b-adf103c70d80/328234-eng-resize.png,False,False,0.0
인프런,배워서 바로 쓰는 Pandas,Joe,,https://www.inflearn.com/course/%EB%B0%94%EB%A1%9C%EC%93%B0%EB%8A%94-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%ED%8C%90%EB%8B%A4%EC%8A%A4,38000,"데이터 분석,데이터 사이언스,pandas,python,초급,인프런",5.0,https://cdn.inflearn.com/public/courses/328195/cover/bd199baf-6c2e-49d9-8e2c-1bbe65eebbb3/pandas_main_img.jpg,False,False,0.0
인프런,그림으로 쉽게 배우는 운영체제,감자,,https://www.inflearn.com/course/%EB%B9%84%EC%A0%84%EA%B3%B5%EC%9E%90-%EC%9A%B4%EC%98%81%EC%B2%B4%EC%A0%9C,70000,"시스템,교양,기타,운영체제,초급,인프런",4.950617283950617,https://cdn.inflearn.com/public/courses/328188/cover/8d712b5e-bec3-4ea6-b9b3-1354be13308d/328188-eng.png,False,False,0.0
인프런,[자소서 첨삭] 8년차 e커머스 개발자가 알려주는 백엔드 웹 개발 신입 취업노하우,longvacation,,https://www.inflearn.com/course/%EC%9B%B9-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%9E%85%EC%82%AC-%EB%B0%A9%EB%B2%95,40000,"취업,이직,교양,기타,기술면접,면접,입문,인프런",4.666666666666667,https://cdn.inflearn.com/public/courses/328155/cover/e4884afc-5a35-46ed-b4e0-6d1cdc4b4c55/328155-eng.png,False,False,0.0
인프런,"최고의 프론트엔드 CSS Frameworks, UIkit",코딩웍스(Coding Works),,https://www.inflearn.com/course/css-%ED%94%84%EB%A0%88%EC%9E%84%EC%9B%8C%ED%81%AC-uikit-%EC%BD%94%EB%94%A9%EC%9B%8D%EC%8A%A4,45000,"프론트엔드,웹 퍼블리싱,웹 개발,html/css,포트폴리오,초급,인프런",5.0,https://cdn.inflearn.com/public/courses/328132/cover/c9a31d84-9d9c-451d-bd47-58d20bd05b40/328132-eng.png,False,False,0.0
인프런,Flutter 중급 - 클린 아키텍처,오준석,,https://www.inflearn.com/course/%ED%94%8C%EB%9F%AC%ED%84%B0-%EC%A4%91%EA%B8%89,110000,"모바일 앱 개발,flutter,ios,android,중급이상,인프런",4.775510204081633,https://cdn.inflearn.com/public/courses/328068/cover/4229312e-1e80-4502-9a44-2228f06805a3/328068-eng.jpg,False,False,0.0
인프런,오늘부터 개발자 - 개발자를 준비하기 전 꼭 알아야 할 것,김병욱,,https://www.inflearn.com/course/%EC%98%A4%EB%8A%98%EB%B6%80%ED%84%B0-%EB%82%98%EB%8F%84-%EA%B0%9C%EB%B0%9C%EC%9E%90,40000,"취업,이직,교양,기타,면접,포트폴리오,입문,인프런",4.8,https://cdn.inflearn.com/public/courses/328003/cover/f9103478-1cac-4e3f-a7f3-e4b24b59050b/328003-eng.png,False,False,0.0
인프런,Python을 이용한 개인화 추천시스템 | 추천알고리즘 | 추천인공지능,거친코딩,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B0%9C%EC%9D%B8%ED%99%94-%EC%B6%94%EC%B2%9C%EC%8B%9C%EC%8A%A4%ED%85%9C,40000,"데이터 분석,인공지능,데이터 사이언스,추천 시스템,딥러닝,초급,인프런",4.8,https://cdn.inflearn.com/public/courses/327964/cover/40046314-de00-4fdd-b0d4-e9887943c299/327964-eng.jpg,False,False,0.0
인프런,SCSS(SASS)+GRID+FLEX 실전 포트폴리오 퍼블리싱,코딩웍스(Coding Works),,https://www.inflearn.com/course/%EC%82%AC%EC%8A%A4-%EA%B7%B8%EB%A6%AC%EB%93%9C-%ED%94%8C%EB%A0%89%EC%8A%A4-%ED%8F%AC%ED%8A%B8%ED%8F%B4%EB%A6%AC%EC%98%A4,45000,"웹 개발,웹 퍼블리싱,sass,flex,html/css,초급,인프런",5.0,https://cdn.inflearn.com/public/courses/327804/cover/e56a040c-2dea-49b8-98ce-a455f9958f14/cover-sass-flex-grid-video.png,False,False,0.0
인프런,파이썬/장고 웹서비스 개발 완벽 가이드 with 리액트,이진석,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9E%A5%EA%B3%A0-%EC%9B%B9%EC%84%9C%EB%B9%84%EC%8A%A4,200000,"풀스택,웹 개발,python,django,react,docker,초급,인프런",4.898305084745763,https://cdn.inflearn.com/public/courses/327705/cover/30a2336f-1f50-4741-8e68-866c03cad32d/%EC%9D%B8%ED%94%84%EB%9F%B0_%EA%B0%95%EC%A2%8C%EB%B0%B0%EB%84%88.png,False,False,0.0
인프런,누구나 할 수 있다! 따라하며 배워보는 Unity3D 게임 클론 BEST 3,제주코딩베이스캠프,,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EA%B2%8C%EC%9E%84%ED%81%B4%EB%A1%A0-%EB%B2%A0%EC%8A%A4%ED%8A%B83,40000,"게임 프로그래밍,게임 개발,unity,c#,메타버스,클론코딩,입문,인프런",4.384615384615385,https://cdn.inflearn.com/public/courses/327652/cover/5be157da-2c5c-439b-982d-64343cba32b8/%EC%8D%B8%EB%84%A4%EC%9D%BC_%EC%9C%A0%EB%8B%88%ED%8B%B0_fin.png,False,False,0.0
인프런,[초중급편] 안드로이드 데이팅 앱 만들기(Android Kotlin),개복치개발자,,https://www.inflearn.com/course/%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EC%BD%94%ED%8B%80%EB%A6%B0-%EB%8D%B0%EC%9D%B4%ED%8C%85%EC%95%B1,45000,"모바일 앱 개발,android,kotlin,firebase,초급,인프런",4.9,https://cdn.inflearn.com/public/courses/327531/cover/f72dcfea-1e4f-47df-bb98-4139de3f3839/327531-eng.png,False,False,0.0
인프런,앨런 Swift문법 마스터 스쿨 (온라인 BootCamp -  2개월과정),앨런(Allen),,https://www.inflearn.com/course/%EC%8A%A4%EC%9C%84%ED%94%84%ED%8A%B8-%EB%AC%B8%EB%B2%95-%EB%A7%88%EC%8A%A4%ED%84%B0-%EC%8A%A4%EC%BF%A8,1300000,"모바일 앱 개발,프로그래밍 언어,swift,입문,인프런",5.0,https://cdn.inflearn.com/public/courses/327472/cover/84059e1b-882e-4b51-8a71-801f129fb105/swift.png,False,False,0.0
인프런,처음하는 파이썬 머신러닝 부트캠프 (쉽게! 실제 문제로 개념/활용 익히기) [데이터과학 Part2],잔재미코딩,,https://www.inflearn.com/course/%EC%B2%98%EC%9D%8C-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-%EC%9E%85%EB%AC%B8,75000,"데이터 분석,인공지능,데이터 사이언스,머신러닝,kaggle,pandas,python,초급,인프런",4.9,https://cdn.inflearn.com/public/courses/327464/cover/55c4db7b-7764-43cc-ac75-d9e8d08098f1/327464-eng.png,False,False,0.0
인프런,파이썬 동시성 프로그래밍 : 데이터 수집부터 웹 개발까지 (feat. FastAPI),윤상석,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EB%8F%99%EC%8B%9C%EC%84%B1-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D,42000,"백엔드,프로그래밍 언어,웹 개발,python,동시성,fastapi,초급,인프런",4.961538461538462,https://cdn.inflearn.com/public/courses/327438/cover/081e779e-eecc-40c7-8a34-f68d36ef4d0e/327438-eng.png,False,False,0.0
인프런,게임 프로그래머 취업 전략 가이드,Rookiss,,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%A8%B8-%EC%B7%A8%EC%97%85,30000,"취업,이직,게임 프로그래밍,게임 개발,기술면접,포트폴리오,입문,인프런",4.96078431372549,https://cdn.inflearn.com/public/courses/327418/cover/339f7806-b3f4-4f99-977f-cde60b7f265b/327418-eng.png,False,False,0.0
인프런,파이널 코딩테스트 : 프론트엔드,The Oreum,,https://www.inflearn.com/course/%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C-%ED%8C%8C%EC%9D%B4%EB%84%90-%EC%BD%94%EB%94%A9%ED%85%8C%EC%8A%A4%ED%8A%B8,300000,"교양,기타,프론트엔드,취업,이직,코딩 테스트,중급이상,인프런",4.555555555555555,https://cdn.inflearn.com/public/courses/327329/cover/943ff50a-01dc-4573-b19b-b90b01c3890b/%EC%8D%B8%EB%84%A4%EC%9D%BC_%ED%8C%8C%EC%BD%94%ED%85%8C.png,False,False,0.0
인프런,UIKit - iOS14 실무 가이드 <iOS앱 진짜 개발자 되기>,iOS Developer,,https://www.inflearn.com/course/uikit-ios14,80000,"모바일 앱 개발,swift,ios,입문,인프런",4.727272727272728,https://cdn.inflearn.com/public/courses/327148/cover/f14566b3-1845-48ee-af5f-86555dd273a4/327148-eng.png,False,False,0.0
인프런,ElasticSearch Essential,강진우,,https://www.inflearn.com/course/elasticsearch-essential,30000,"데브옵스,인프라,데이터 수집,처리,elasticsearch,초급,인프런",4.888888888888889,https://cdn.inflearn.com/public/courses/327136/cover/c951bb2b-1692-45e1-970c-01cd7843fb9c/327136-eng-resize.png,False,False,0.0
인프런,리눅스 입문 - 개념으로 탄탄히!!,ProgCoach4U,,https://www.inflearn.com/course/%EB%A6%AC%EB%88%85%EC%8A%A4-%EC%9E%85%EB%AC%B8,50000,"시스템,데브옵스,인프라,linux,입문,인프런",4.865979381443299,https://cdn.inflearn.com/public/courses/327107/cover/2b362f3d-3267-4d92-a349-4cd0ae4ce90f/327107-eng.png,False,False,0.0
인프런,코딩인터뷰를 저격하는 JS 스나이퍼 양성학교,The Oreum,,https://www.inflearn.com/course/%EC%BD%94%EB%94%A9%EC%9D%B8%ED%84%B0%EB%B7%B0-js-%EC%96%91%EC%84%B1%ED%95%99%EA%B5%90,35000,"프로그래밍 언어,교양,기타,javascript,코딩 테스트,중급이상,인프런",4.8,https://cdn.inflearn.com/public/courses/327101/cover/fa55a524-7c70-4b25-bfca-7f949f1d741b/%EC%8D%B8%EB%84%A4%EC%9D%BC_%EC%8A%A4%EB%82%98%EC%9D%B4%ED%8D%BC_fin.png,False,False,0.0
인프런,딥러닝 CNN 완벽 가이드 - Fundamental 편,권 철민,,https://www.inflearn.com/course/%EB%94%A5%EB%9F%AC%EB%8B%9D-cnn-%EC%99%84%EB%B2%BD-%EA%B8%B0%EC%B4%88,100000,"인공지능,데이터 사이언스,딥러닝,cnn,tensorflow,keras,kaggle,머신러닝,초급,인프런",4.941860465116279,https://cdn.inflearn.com/public/courses/326865/cover/62ef33f6-9205-4cc9-89aa-43dfc6173a8f/326865-eng.png,False,False,0.0
인프런,워드프레스 제대로 개발하기 - 클라이언트 편,안형우,,https://www.inflearn.com/course/%EC%9B%8C%EB%93%9C%ED%94%84%EB%A0%88%EC%8A%A4-%EC%87%BC%ED%95%91%EB%AA%B0-%ED%8C%8C%ED%8A%B82,60000,"웹 개발,wordpress,php,중급이상,인프런",5.0,https://cdn.inflearn.com/public/courses/326738/cover/67100938-764c-42ad-83b3-30af06ea506f/326738-eng.png,False,False,0.0
인프런,Qt 6 프로그래밍 1편,김대진,,https://www.inflearn.com/course/qt6-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-1,100000,"데스크톱 앱 개발,임베디드,iot,모바일 앱 개발,qt,gui,초급,인프런",4.8125,https://cdn.inflearn.com/public/courses/326732/cover/9cda2d92-c82c-474b-810e-58e5cc25bc51/%EC%BB%A4%EB%B2%84%EC%9D%B4%EB%AF%B8%EC%A7%80_Qt%206%20%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D_1%ED%8E%B8.png,False,False,0.0
인프런,AWS(Amazon Web Service) 중/상급자를 위한 강의,Simon Kim,,https://www.inflearn.com/course/aws-%EC%A4%91%EC%83%81%EA%B8%89%EC%9E%90,40000,"데브옵스,인프라,aws,ci/cd,중급이상,인프런",4.631578947368421,https://cdn.inflearn.com/public/courses/326598/cover/dc8a968f-b1ac-41d2-afc5-cbd10811835b/326598-eng.png,False,False,0.0
인프런,자바스크립트 알고리즘 문제풀이 입문(코딩테스트 대비),김태원,,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EC%95%8C%EA%B3%A0%EB%A6%AC%EC%A6%98-%EB%AC%B8%EC%A0%9C%ED%92%80%EC%9D%B4,60000,"알고리즘,자료구조,프로그래밍 언어,javascript,코딩 테스트,입문,인프런",4.823529411764706,https://cdn.inflearn.com/public/courses/326377/cover/f0f0b7b0-a4f1-4ca4-b609-c026c7d5bd20/js_algorithm_best.png,False,False,0.0
인프런,비전공자를 위한 개발자 취업 올인원 가이드 [통합편],한정수,,https://www.inflearn.com/course/%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%B7%A8%EC%97%85-%ED%86%B5%ED%95%A9%ED%8E%B8,150000,"취업,이직,교양,기타,면접,포트폴리오,입문,인프런",4.931034482758621,https://cdn.inflearn.com/public/courses/326354/cover/1d6f78c0-86a5-4585-b7f5-49d57582e964,False,False,0.0
인프런,실전 프로젝트로 배우는 타입스크립트,장기효(캡틴판교),,https://www.inflearn.com/course/%ED%83%80%EC%9E%85%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EC%8B%A4%EC%A0%84,50000,"프론트엔드,웹 개발,프로그래밍 언어,typescript,es6,중급이상,인프런",4.842696629213483,https://cdn.inflearn.com/public/course-326260-cover/3d0feaee-493f-4295-9635-117d24a6f41f,False,False,0.0
인프런,PyGame 어드벤쳐 : 위니브 월드를 수복하라!,제주코딩베이스캠프,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EA%B2%8C%EC%9E%84-%EC%96%B4%EB%93%9C%EB%B2%A4%EC%B3%90,30000,"게임 프로그래밍,데스크톱 앱 개발,게임 개발,pygame,gui,초급,인프런",5.0,https://cdn.inflearn.com/public/course-326242-cover/fd3e8c92-3d0e-4cf2-953f-d269dee24d1d,False,False,0.0
인프런,Python 입문자를 위한 강의,Simon Kim,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9E%85%EB%AC%B8%EC%9E%90,70000,"프로그래밍 언어,python,객체지향,입문,인프런",4.571428571428571,https://cdn.inflearn.com/public/courses/326015/cover/99ed3101-3807-46d4-830c-6a8273e673cc/326015-eng.png,False,False,0.0
인프런,스프링 핵심 원리 - 기본편,김영한,,https://www.inflearn.com/course/%EC%8A%A4%ED%94%84%EB%A7%81-%ED%95%B5%EC%8B%AC-%EC%9B%90%EB%A6%AC-%EA%B8%B0%EB%B3%B8%ED%8E%B8,80000,"백엔드,웹 개발,spring,객체지향,초급,인프런",4.977320307048151,https://cdn.inflearn.com/public/courses/325969/cover/2868c757-5886-4508-a140-7cb68a83dfd8/325969-eng.png,False,False,0.0
인프런,캐글 Advanced 머신러닝 실전 박치기,권 철민,,https://www.inflearn.com/course/%EC%BA%90%EA%B8%80-%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-%EC%8B%A4%EC%A0%84,60000,"인공지능,데이터 사이언스,데이터 분석,머신러닝,kaggle,중급이상,인프런",4.875,https://cdn.inflearn.com/public/course-325953-cover/730016a7-80dd-48c3-a49d-c2d193d9dc9c,False,False,0.0
인프런,스스로 구축하는 AWS 클라우드 인프라 - 기본편,노마드 콘텐츠 랩,,https://www.inflearn.com/course/aws-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%EC%9D%B8%ED%94%84%EB%9D%BC-%EA%B8%B0%EB%B3%B8,40000,"데브옵스,인프라,클라우드,백엔드,aws,서버리스,초급,인프런",4.773049645390071,https://cdn.inflearn.com/public/course-325915-cover/c5c876a5-048f-49ce-b459-f1339432a43e,False,False,0.0
인프런,[C#과 유니티로 만드는 MMORPG 게임 개발 시리즈] Part9: MMO 컨텐츠 구현 (DB연동 + 대형 구조 + 라이브 준비),Rookiss,,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-mmorpg-%EA%B0%9C%EB%B0%9C-part9,80000,"게임 프로그래밍,게임 개발,mmorpg,중급이상,인프런",4.931034482758621,https://cdn.inflearn.com/public/course-325882-cover/95490bba-d48f-41ed-bbf7-6767384750c8,False,False,0.0
인프런,가장 빠른 풀스택: 파이썬 백엔드와 웹기술 부트캠프 (flask/플라스크와 백엔드 기본) [풀스택 Part1],잔재미코딩,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%ED%92%80%EC%8A%A4%ED%83%9D-1,75000,"풀스택,백엔드,python,rest api,flask,초급,인프런",4.954887218045113,https://cdn.inflearn.com/public/course-325804-cover/6afae82f-e06b-4a0b-914d-2bdf7b1f5b60,False,False,0.0
인프런,예제로 살펴보는 PyQt Tutorial,제주코딩베이스캠프,,https://www.inflearn.com/course/pyqt-gui,35000,"데스크톱 앱 개발,gui,pyqt,초급,인프런",4.714285714285714,https://cdn.inflearn.com/public/course-325707-cover/f573c5a5-6c24-470b-9b72-c5b0b7afd357,False,False,0.0
인프런,[리뉴얼] React로 NodeBird SNS 만들기,조현영,,https://www.inflearn.com/course/%EB%85%B8%EB%93%9C%EB%B2%84%EB%93%9C-%EB%A6%AC%EC%95%A1%ED%8A%B8-%EB%A6%AC%EB%89%B4%EC%96%BC,80000,"풀스택,웹 개발,프론트엔드,react,redux,node.js,express,next.js,중급이상,인프런",4.878205128205129,https://cdn.inflearn.com/public/course-325637-cover/d5fd6216-71d1-490e-8759-594cbbdc1973,False,False,0.0
인프런,코로나맵 개발자와 함께하는 지도서비스 만들기 1,이동훈,,https://www.inflearn.com/course/%EC%BD%94%EB%A1%9C%EB%82%98%EB%A7%B5-%EC%A7%80%EB%8F%84%EC%84%9C%EB%B9%84%EC%8A%A4,30000,"풀스택,웹 개발,프론트엔드,node.js,웹앱,express,vscode,초급,인프런",4.811764705882353,https://cdn.inflearn.com/public/courses/325634/cover/ac3a9b93-1df2-4db9-845d-6fc3023f70d1,False,False,0.0
인프런,Python 부트캠프,제주코딩베이스캠프,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EB%B6%80%ED%8A%B8%EC%BA%A0%ED%94%84,50000,"프로그래밍 언어,python,입문,인프런",4.8125,https://cdn.inflearn.com/public/course-325339-cover/9f2bb0a8-26c3-4520-aaf6-5a3ff4466b7d,False,False,0.0
